id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
34485284,"King modern room,  your sanctuary in SoHo",260861596,The James New York - SoHo,Manhattan,SoHo,Private room,100,1,0,7,266
34485286,"King Suite with sofa bed, your sanctuary in SoHo",260861596,The James New York - SoHo,Manhattan,SoHo,Private room,100,1,0,7,325
34485289,High floor Corner King w panoramic views of SoHo,260861596,The James New York - SoHo,Manhattan,SoHo,Private room,100,1,0,7,331
34485317,Modern Luxury Queen Room Near Central Park,261761719,WestHouse,Manhattan,Midtown,Private room,100,1,0,6,297
34485694,Luxury King Room Near Central Park,261761719,WestHouse,Manhattan,Hell's Kitchen,Private room,100,1,0,6,299
34485697,Modern One Bedroom Suite Near Central Park,261761719,WestHouse,Manhattan,Midtown,Private room,100,1,0,6,290
34485698,Modern Private King Room Near Central Park,261761719,WestHouse,Manhattan,Midtown,Private room,100,1,0,6,294
34485699,Modern Two Queen Near Central Park,261761719,WestHouse,Manhattan,Midtown,Private room,100,1,0,6,299
34485702,Modern King Bed roll-in shower Near Central Park,261761719,WestHouse,Manhattan,Midtown,Private room,100,1,0,6,271
34485737,Midtown Manhattan Penthouse,261632622,Royalton,Manhattan,Theater District,Private room,100,1,0,9,307
34485738,Large Midtown Manhattan Penthouse,261632622,Royalton,Manhattan,Theater District,Private room,100,1,0,9,283
34485739,Midtown Manhattan Private Alcove Suite,261632622,Royalton,Manhattan,Theater District,Private room,100,1,0,9,317
34485740,Midtown Manhattan Penthouse,261632622,Royalton,Manhattan,Theater District,Private room,100,1,0,9,301
34485747,Midtown Manhattan  Room for up to 4 guests,261632622,Royalton,Manhattan,Theater District,Private room,100,1,0,9,311
34486925,Nobel Expereices -  Central Park & Carnegie Hall,261761196,Park Central,Manhattan,Midtown,Private room,100,1,0,8,309
34487108,Delue Expereinces around Central Park with Family,261761196,Park Central,Manhattan,Midtown,Private room,100,1,0,8,321
34487247,Premier King Room close to Central Park & 5th Ave,261761196,Park Central,Manhattan,Midtown,Private room,100,1,0,8,318
34487373,Luxury ADA King Room close to Central Park,261761196,Park Central,Manhattan,Midtown,Private room,100,1,0,8,319
34487491,Spacious Luxuary Kind Bed in Prime Central Park,261761196,Park Central,Manhattan,Midtown,Private room,100,1,0,8,311
34489717,Broadway Facing Room on High Floor,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,358
34489718,Comfortable 280 sq ft guest room on floors 19-22,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,359
34489721,Room with Two Double Beds on Floors 19-22,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,336
34489723,Luxury Room with Two Queen Beds,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,296
34489727,Large Room with Pull-out Sofa and Balcony,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,349
34489729,One Bedroom Suite,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,232
34490350,Spacious One King Bed Junior Suite in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,356
34490351,Large King Studio steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,335
34490353,Luxury 2 Queen beds studio with city view,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,351
34490354,Large 2 Queen beds steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,341
34490356,Corner Junior Suite Room with One King Bed,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,353
34490357,Spacious 2 Queen beds steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,343
34490359,One Bedroom Penthouse Suite in Times Square,260618374,The Knickerbocker,Manhattan,Midtown,Private room,100,1,0,13,312
34490360,Spacious Studio-Style Junior Suite Two Queen beds,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,351
34490361,Deluxe King Bed Mobility Accessible Roll-in Shower,260618374,The Knickerbocker,Manhattan,Midtown,Private room,100,1,0,13,352
34490362,Junior Suite 2 Queen Beds Mobility Accessible Tub,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,344
34490363,Deluxe King Room steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,358
34490364,Luxury City View Studio with one King bed,260618374,The Knickerbocker,Manhattan,Midtown,Private room,100,1,0,13,364
34490368,Tribute Suite in the heart of Times Square,260618374,The Knickerbocker,Manhattan,Theater District,Private room,100,1,0,13,362
34490371,Corner Suite between Central Park and Times Square,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,201
34490373,"Enormous Suite near Central Park, Times Square",260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,300,1,0,15,359
34490375,Renovated Executive Suite near Central Park,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,328
34490379,Large Accessible Suite in Times Square,260639745,Manhattan At Times Square,Manhattan,Theater District,Private room,100,1,0,15,292
34491871,Perfect Suite Retreat in Times Square,261750091,The Michelangelo,Manhattan,Theater District,Private room,100,1,0,7,320
34491883,A Studio fit for a King,261750091,The Michelangelo,Manhattan,Theater District,Private room,100,1,0,7,319
34491885,Family Room to fit all of YOU!,261750091,The Michelangelo,Manhattan,Theater District,Private room,100,1,0,7,230
34491916,Ultimate 800 sqf Grand Suite in Times Square,261750091,The Michelangelo,Manhattan,Theater District,Private room,100,1,0,7,315
34491918,ADA Compliant Studio Room near Central Park,261750091,The Michelangelo,Manhattan,Theater District,Private room,100,1,0,7,262
34495704,FURNISHED 2 BEDROOM HUDSON HEIGHTS 6/15 - 8/15,160349432,Jeffrey,Manhattan,Washington Heights,Entire home/apt,100,30,0,1,8
34498121,Gorgeous Bushwick Townhome,260379800,Joshua,Brooklyn,Bushwick,Entire home/apt,425,3,0,1,112
34498360,Modern One Bedroom in the Hudson Yards,26413356,Charity,Manhattan,Hell's Kitchen,Entire home/apt,175,36,0,1,0
34501725,Light-filled loft with greenhouse and terrace,16903474,Deborah,Manhattan,Chelsea,Entire home/apt,280,21,0,1,219
34504407,"Large UES studio Central Park close, 1 bk to Q sub",9910595,Deep,Manhattan,Upper East Side,Entire home/apt,155,2,0,1,113
34508577,1 bdroom available in Williamsburg,260452146,Margaux,Brooklyn,Williamsburg,Private room,72,1,0,1,0
34509379,Full brownstone on gorgeous Brooklyn Heights block,614026,Alana,Brooklyn,Brooklyn Heights,Entire home/apt,500,8,0,1,72
34511326,Fabulous 2Bed 2Bath- Gym-Drman-Roof-Playr-High end,236572440,David,Manhattan,Midtown,Entire home/apt,340,30,0,2,297
34511422,Exquisite 2 Bed/2Bath all modern and High end Furn,236572440,David,Manhattan,Midtown,Entire home/apt,340,30,0,2,365
34511584,Fifth Avenue Ultra Luxurious Large 3 Bed- Gym/Dorm,65388010,John,Manhattan,Midtown,Entire home/apt,560,30,0,1,337
34511920,Amazing House in Brooklyn ! Best deal in the area,129468527,Sally,Brooklyn,Gravesend,Entire home/apt,90,30,0,1,80
34515896,Look at that Suite City View!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,348
34516181,Harbor View for Two!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,348
34516182,Enjoy the Suite Life with a Harbor View!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,359
34516185,Magnificent View of the Statue of Liberty!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,360
34516186,Harbor View for a King!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,361
34516188,"The City That Never Sleep, with a View!",260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,0,7,360
34517087,Large Queen Room Near Flatiron Building & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,350,1,0,10,363
34517657,Large King Room Near Flatiron Building & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,300,1,0,10,360
34517660,2 Queen Bed Spacious Room near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,250,1,0,10,361
34517661,370 sq ft King Room near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,500,1,0,10,363
34517663,Grand Deluxe King with Outdoor Terrace,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,250,1,0,10,10
34517666,700 sqft Manhattan Suite near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,350,1,0,10,327
34517667,775 sqft Park Ave. Suite near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,300,1,0,10,362
34517668,980 sqft Royalton Suite near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,350,1,0,10,361
34518079,Park Avenue Suite with Large Outdoor Terrace,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,400,1,0,10,330
34518082,980 sqft Royalton Suite with Large Outdoor Terrace,260577152,Royalton Park Avenue,Manhattan,Midtown,Private room,350,1,0,10,345
34527143,Modern and Spacious,14911623,Nicholas,Manhattan,Harlem,Private room,150,1,0,2,88
34527330,Luxe Sunny Balcony Views*NoHo,260578637,Kris -,Manhattan,East Village,Entire home/apt,325,30,0,1,79
34527987,Light-filled duplex brownstone close to subway,7259859,Olivia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,0,1,0
34530998,Apartment around the park,260589412,Dorcas,Bronx,Parkchester,Entire home/apt,69,5,0,1,55
34534332,Gorgeous Brand New 3 Bed/2 Bath in Prime NYC!,244171850,Jocelyn,Queens,Ridgewood,Entire home/apt,140,30,0,10,365
34537321,Pleasant & comfortable furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,Entire home/apt,110,30,0,8,331
34538701,Perfect Harlem home for couples/small families,21334989,Reyna,Manhattan,East Harlem,Entire home/apt,120,5,0,1,0
34539781,Just Renovated home. Heart of Manhattan.,260649642,Lane,Manhattan,Murray Hill,Entire home/apt,250,2,0,1,1
34542878,J & G Comfort Cove Luxurious King Room,259776956,Gladwyn,Brooklyn,Canarsie,Private room,130,1,0,5,365
34543201,Luxurious Superior Two Bedroom Apt Gym Lincoln C,232596712,Jessica,Manhattan,Upper West Side,Entire home/apt,299,30,0,6,365
34543513,"Spectacular Duplex 4Bdr 3Bath Lincoln C 2,000 Sqft",232596712,Jessica,Manhattan,Upper West Side,Entire home/apt,950,30,0,6,339
34543610,"Designer luxurious 3Bed/2Bath Apt w/Gym, Doorman",232596712,Jessica,Manhattan,Upper West Side,Entire home/apt,580,30,0,6,337
34543734,Luxurious Doorman Building-2 Bedroom-Lincoln C-Gym,232596712,Jessica,Manhattan,Upper West Side,Entire home/apt,275,30,0,6,301
34543905,"LYRIC - 2 Bedroom Suite, 2 Bath, Kitchen",197053492,Lyric At 70 Pine,Manhattan,Financial District,Entire home/apt,650,1,0,8,323
34544052,"LYRIC - 1 Bedroom Executive Suite, 2 Bath, Kitchen",197053492,Lyric At 70 Pine,Manhattan,Financial District,Entire home/apt,309,1,0,8,325
34544304,Artistic Home Near Metro with Backyard/Balcony,23878336,Armando,Bronx,Fordham,Entire home/apt,223,3,0,10,315
34545655,Beautiful & Comfortable Manhattan Rooms,260668537,Anne,Manhattan,Harlem,Private room,65,3,0,1,362
34546192,"Large, Sunny, Quiet  Room in Harlem, New York City",1542506,Ritty,Manhattan,Harlem,Private room,49,1,0,1,2
34547439,Summer spot!,157666408,Semika,Brooklyn,East Flatbush,Private room,70,4,0,1,16
34547543,Bedroom Near Queens Center Mall,120746245,Yvon,Queens,Elmhurst,Private room,34,1,0,1,0
34560998,Brand new luxury apartment near Yankee Stadium,2068673,Brent,Bronx,Highbridge,Entire home/apt,115,14,0,1,0
34561332,Sun-drenched apartment in the heart of Brooklyn,12276549,Carolin,Brooklyn,Crown Heights,Entire home/apt,275,3,0,2,0
34565716,Mid-century-bricks exposed in Manhattan/ 2 beds,56889786,Pierre,Manhattan,East Harlem,Entire home/apt,120,2,0,1,34
34569621,Sonder | 116 John | Welcoming 2BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,179,29,0,327,333
34569686,Sonder | 116 John | Dashing Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,100,29,0,327,342
34569757,Sonder | Theater District | Warm Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Theater District,Entire home/apt,164,29,0,327,336
34569801,Sonder | The Nash | Sleek 2BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,302,29,0,327,325
34569918,Комната на Bay Pway,260844992,Ineza,Brooklyn,Bensonhurst,Private room,75,3,0,1,89
34570002,Sonder | 116 John | Ideal Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,100,29,0,327,342
34570070,Newly Renovated Convenient Real 2 Bedrm Queen beds,260846055,Alex,Manhattan,Gramercy,Entire home/apt,325,2,0,1,194
34570512,Sonder | 116 John | Lovely Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,100,29,0,327,342
34570764,Sonder | 116 John | Sun-Filled 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,130,29,0,327,349
34570839,Sonder | 21 Chelsea | Quaint 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Chelsea,Entire home/apt,254,29,0,327,365
34570862,Sonder | 116 John | Warm Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,100,29,0,327,345
34575770,15 mins to the City,57007752,Dinneal,Queens,Long Island City,Entire home/apt,69,2,0,2,5
34576062,Beautiful 2 Bedroom with Large Private Terrace,5962328,Alan,Queens,Flushing,Entire home/apt,140,30,0,15,323
34577268,The duplex of city center,257474717,Kim,Queens,Flushing,Entire home/apt,15,2,0,1,361
34578233,Peaceful Apartment in Lefferts Gardens,158123420,Jane,Brooklyn,Prospect-Lefferts Gardens,Private room,250,5,0,1,23
34579204,Lovely Ensuite Room with own entrance,212874794,Michael,Brooklyn,Park Slope,Private room,49,31,0,1,42
34592979,"Dreamy Nolita 1BR w/ W/D, Heated Bathroom, above SoHo cafe, by Blueground",107434423,Blueground,Manhattan,Nolita,Entire home/apt,314,30,0,232,341
34592997,Close to the city and Bronx Lebanon hospital,13664245,Denise,Bronx,Claremont Village,Private room,43,3,0,2,341
34593016,"Expansive Upper West Side 2BR w/ W/D, near Central Park, by Blueground",107434423,Blueground,Manhattan,Upper West Side,Entire home/apt,381,30,0,232,334
34593055,"Spacious Upper West Side 2BR w/ W/D, near Central Park, by Blueground",107434423,Blueground,Manhattan,Upper West Side,Entire home/apt,377,30,0,232,334
34593096,"Dapper East Village 1BR w/ Gym, W/D, Doorman, near Subway, by Blueground",107434423,Blueground,Manhattan,NoHo,Entire home/apt,306,30,0,232,333
34593686,Heart of Queens NY. Close to Midtown. Lots of room,145333094,Donald,Queens,Jackson Heights,Private room,120,7,0,1,0
34596809,SUMMER  RENTAL 1BDR ON THE OCEAN IN BROOKLYN $3200,261012432,Elena,Brooklyn,Brighton Beach,Entire home/apt,110,7,0,1,267
34597644,Romantic Garden Studio near Manhattan!,4999887,Christina,Queens,Ditmars Steinway,Entire home/apt,135,2,0,1,226
34602589,Prime Location near Central Park and Museum Mile.,232863817,Higuemota,Manhattan,Upper East Side,Private room,99,2,0,1,146
34603173,Beautiful apartment in the heart of Brooklyn.,155812868,Milana,Brooklyn,Brighton Beach,Entire home/apt,119,1,0,2,136
34606202,Entire 1 bedroom apt in the heart of Queens by JFK,74050784,Eva Dilruba,Queens,Ozone Park,Entire home/apt,100,2,0,1,149
34607764,Spacious Manhattan room mins to Central Park!,137358866,Kazuya,Manhattan,East Harlem,Private room,34,30,0,103,216
34613254,Amazing One Bedroom at the Time Square Area/72B,48146336,Irina,Manhattan,Hell's Kitchen,Entire home/apt,150,30,0,20,332
34617093,New 4 bedroom Sunny Boutique Apt Steps from Train,39808438,Easton,Brooklyn,Bushwick,Entire home/apt,350,2,0,5,358
34620353,Boutique Studio Apt,261183419,Crystal,Manhattan,Washington Heights,Entire home/apt,70,30,0,1,83
34620880,Private room with Central Park view,261188287,Stella,Manhattan,Upper West Side,Private room,92,10,0,1,0
34623269,Loft/apartment in Soho,39782325,Mike,Manhattan,SoHo,Entire home/apt,107,3,0,1,6
34623352,"Amazing big apartment in UWS Manhattan,  2 bdr",25699447,Zeina,Manhattan,Upper West Side,Entire home/apt,250,15,0,1,23
34629490,Studio step away from Time square/53D,48146336,Irina,Manhattan,Hell's Kitchen,Entire home/apt,130,30,0,20,310
34629692,Lower East Side Gem,778213,Jessica,Manhattan,Lower East Side,Entire home/apt,250,2,0,1,107
34638258,Cozy Private Apartment in Historic Harlem,261306701,David,Manhattan,Harlem,Entire home/apt,92,31,0,1,342
34640201,Awsome room with private door to the deck!,4297106,Franck And Joshua,Brooklyn,Bushwick,Private room,44,31,0,2,365
34640995,Far West Village loft,792823,Andrew,Manhattan,West Village,Entire home/apt,175,30,0,1,0
34641120,TIME SQUARE 2 bedroom apartment,8033432,Tom,Manhattan,Hell's Kitchen,Entire home/apt,350,3,0,4,0
34644063,Luxurious Smart Home in Gramercy Park,55560532,Maxim,Manhattan,Gramercy,Entire home/apt,690,2,0,1,66
34646398,Artsy bedroom w/garden & private bathroom .,1179779,Sandrine,Brooklyn,Bedford-Stuyvesant,Private room,119,2,0,1,58
34647648,Shared Apartment 1 bed in the living room Qsubway,172369331,Abby,Brooklyn,Sheepshead Bay,Shared room,20,7,0,10,281
34648330,2br Apartment 30min from Manhattan,260874869,Rute,Queens,Ridgewood,Entire home/apt,87,20,0,1,75
34648504,Sweet Sunshine,20851517,Maggie,Manhattan,Hell's Kitchen,Private room,98,3,0,3,7
34649628,Super private room and bath with private entrance,40632179,Valentina,Manhattan,Harlem,Private room,60,1,0,3,278
34649950,"Neat, luxury apartment bedroom for rent!",46344957,Siyi,Manhattan,Midtown,Private room,86,7,0,1,0
34650966,PARK VIEW ROOM W DOUBLE CLOSET,1190978,Linden & Bah,Manhattan,Harlem,Private room,40,30,0,2,322
34652720,Adorable cozy apartment near access to all #3,175116422,Karilyn,Staten Island,Grant City,Entire home/apt,75,3,0,3,318
34653507,Perfect Manhattan apartment,72977337,Sara,Manhattan,Gramercy,Entire home/apt,250,4,0,1,4
34655267,"NEW-Amazing 1 Bed. Apt., 10 Mins. to Manhattan!",78733280,Randy,Queens,Woodside,Entire home/apt,89,30,0,1,333
34656363,Loft-style Designer Studio,9914596,Oren,Manhattan,Upper West Side,Entire home/apt,130,30,0,1,280
34658339,Beautiful apartment on UWS for couple or single!,34331,Eveline,Manhattan,Upper West Side,Entire home/apt,150,30,0,1,36
